22.321017682,87.311175385,Kharagpur,#FFFF00
22.321017345,87.311173706,Kharagpur,#FFFF00
22.321017234,87.311172335,Kharagpur,#FFFF00
22.321016500,87.311170470,Kharagpur,#FFFF00
22.321015999,87.311168916,Kharagpur,#FFFF00
22.321014951,87.311167460,Kharagpur,#FFFF00
22.321013892,87.311165181,Kharagpur,#FFFF00
22.321012780,87.311163698,Kharagpur,#FFFF00
22.321011456,87.311160645,Kharagpur,#FFFF00
22.321010433,87.311159180,Kharagpur,#FFFF00
22.321009448,87.311156537,Kharagpur,#FFFF00
22.321008493,87.311154977,Kharagpur,#FFFF00
22.321007884,87.311152509,Kharagpur,#FFFF00
22.321007003,87.311151288,Kharagpur,#FFFF00
22.321005826,87.311149134,Kharagpur,#FFFF00
22.321004159,87.311148108,Kharagpur,#FFFF00
22.321002595,87.311146637,Kharagpur,#FFFF00
22.321000971,87.311146250,Kharagpur,#FFFF00
22.320999169,87.311145086,Kharagpur,#FFFF00
22.320997225,87.311144712,Kharagpur,#FFFF00
22.320995275,87.311143308,Kharagpur,#FFFF00
22.320993048,87.311142646,Kharagpur,#FFFF00
22.320990941,87.311141108,Kharagpur,#FFFF00
22.320988407,87.311140325,Kharagpur,#FFFF00
22.320986045,87.311138685,Kharagpur,#FFFF00
22.320983783,87.311138186,Kharagpur,#FFFF00
22.320981392,87.311136760,Kharagpur,#FFFF00
22.320978685,87.311136291,Kharagpur,#FFFF00
22.320976523,87.311135100,Kharagpur,#FFFF00
22.320974317,87.311134819,Kharagpur,#FFFF00
22.320972613,87.311133893,Kharagpur,#FFFF00
22.320970556,87.311133421,Kharagpur,#FFFF00
22.320968179,87.311131856,Kharagpur,#FFFF00
22.320965533,87.311131417,Kharagpur,#FFFF00
22.320962612,87.311130244,Kharagpur,#FFFF00
22.320959637,87.311130109,Kharagpur,#FFFF00
22.320956982,87.311129632,Kharagpur,#FFFF00
22.320954082,87.311130072,Kharagpur,#FFFF00
22.320950967,87.311129996,Kharagpur,#FFFF00
22.320948743,87.311131177,Kharagpur,#FFFF00
22.320945620,87.311132120,Kharagpur,#FFFF00
22.320942833,87.311134404,Kharagpur,#FFFF00
22.320939730,87.311135683,Kharagpur,#FFFF00
22.320936620,87.311137357,Kharagpur,#FFFF00
22.320933355,87.311138182,Kharagpur,#FFFF00
22.320930229,87.311139614,Kharagpur,#FFFF00
22.320926825,87.311139633,Kharagpur,#FFFF00
22.320923178,87.311138942,Kharagpur,#FFFF00
22.320920261,87.311137288,Kharagpur,#FFFF00
22.320916963,87.311135365,Kharagpur,#FFFF00
22.320913948,87.311133090,Kharagpur,#FFFF00
22.320910707,87.311131221,Kharagpur,#FFFF00
22.320907705,87.311129144,Kharagpur,#FFFF00
22.320904500,87.311127862,Kharagpur,#FFFF00
22.320902155,87.311126887,Kharagpur,#FFFF00
22.320898859,87.311126241,Kharagpur,#FFFF00
22.320895760,87.311125379,Kharagpur,#FFFF00
22.320891991,87.311124990,Kharagpur,#FFFF00
22.320888555,87.311124280,Kharagpur,#FFFF00
22.320885806,87.311124154,Kharagpur,#FFFF00
22.320882400,87.311123419,Kharagpur,#FFFF00
22.320879777,87.311123825,Kharagpur,#FFFF00
22.320876891,87.311124143,Kharagpur,#FFFF00
22.320873818,87.311125158,Kharagpur,#FFFF00
22.320871053,87.311125858,Kharagpur,#FFFF00
22.320868677,87.311126488,Kharagpur,#FFFF00
22.320866222,87.311126877,Kharagpur,#FFFF00
22.320863665,87.311127209,Kharagpur,#FFFF00
22.320861344,87.311127406,Kharagpur,#FFFF00
22.320858226,87.311127912,Kharagpur,#FFFF00
22.320855384,87.311127479,Kharagpur,#FFFF00
22.320852713,87.311126131,Kharagpur,#FFFF00
22.320848623,87.311123178,Kharagpur,#FFFF00
22.320845126,87.311119339,Kharagpur,#FFFF00
22.320840445,87.311113194,Kharagpur,#FFFF00
22.320837274,87.311111060,Kharagpur,#FFFF00
22.320834144,87.311108737,Kharagpur,#FFFF00
22.320831560,87.311107322,Kharagpur,#FFFF00
22.320827985,87.311104049,Kharagpur,#FFFF00
22.320824178,87.311100334,Kharagpur,#FFFF00
22.320820908,87.311097578,Kharagpur,#FFFF00
22.320817330,87.311094500,Kharagpur,#FFFF00
22.320815335,87.311092688,Kharagpur,#FFFF00
22.320812758,87.311089999,Kharagpur,#FFFF00
22.320809828,87.311086581,Kharagpur,#FFFF00
22.320807316,87.311084636,Kharagpur,#FFFF00
22.320806449,87.311085374,Kharagpur,#FFFF00
22.320805156,87.311086345,Kharagpur,#FFFF00
22.320803154,87.311087853,Kharagpur,#FFFF00
22.320801469,87.311090656,Kharagpur,#FFFF00
22.320799047,87.311093253,Kharagpur,#FFFF00
22.320797205,87.311097344,Kharagpur,#FFFF00
22.320794817,87.311100085,Kharagpur,#FFFF00
22.320793065,87.311101905,Kharagpur,#FFFF00
22.320790784,87.311103282,Kharagpur,#FFFF00
22.320788586,87.311104770,Kharagpur,#FFFF00
22.320786223,87.311106025,Kharagpur,#FFFF00
22.320784069,87.311107618,Kharagpur,#FFFF00
22.320781774,87.311107868,Kharagpur,#FFFF00
22.320780422,87.311108133,Kharagpur,#FFFF00
22.320777996,87.311107431,Kharagpur,#FFFF00
22.320776761,87.311106248,Kharagpur,#FFFF00
22.320774763,87.311105611,Kharagpur,#FFFF00
22.320773402,87.311107003,Kharagpur,#FFFF00
22.320771988,87.311108879,Kharagpur,#FFFF00
22.320770242,87.311111598,Kharagpur,#FFFF00
22.320768863,87.311115446,Kharagpur,#FFFF00
22.320767147,87.311119232,Kharagpur,#FFFF00
22.320765138,87.311123864,Kharagpur,#FFFF00
22.320764205,87.311127559,Kharagpur,#FFFF00
22.320762548,87.311133044,Kharagpur,#FFFF00
22.320761235,87.311137217,Kharagpur,#FFFF00
22.320759350,87.311139678,Kharagpur,#FFFF00
22.320758092,87.311141225,Kharagpur,#FFFF00
22.320755670,87.311142463,Kharagpur,#FFFF00
22.320754037,87.311143051,Kharagpur,#FFFF00
22.320751358,87.311143588,Kharagpur,#FFFF00
22.320749381,87.311143708,Kharagpur,#FFFF00
22.320746382,87.311143664,Kharagpur,#FFFF00
22.320743826,87.311143342,Kharagpur,#FFFF00
22.320740108,87.311143655,Kharagpur,#FFFF00
22.320737205,87.311144415,Kharagpur,#FFFF00
22.320735427,87.311144872,Kharagpur,#FFFF00
22.320733098,87.311145133,Kharagpur,#FFFF00
22.320730832,87.311145407,Kharagpur,#FFFF00
22.320728719,87.311145442,Kharagpur,#FFFF00
22.320725712,87.311145940,Kharagpur,#FFFF00
22.320723844,87.311146476,Kharagpur,#FFFF00
22.320721256,87.311146842,Kharagpur,#FFFF00
22.320719383,87.311147056,Kharagpur,#FFFF00
22.320718552,87.311146909,Kharagpur,#FFFF00
22.320717215,87.311147013,Kharagpur,#FFFF00
22.320715735,87.311146718,Kharagpur,#FFFF00
22.320714366,87.311146479,Kharagpur,#FFFF00
22.320713247,87.311146540,Kharagpur,#FFFF00
22.320712186,87.311147059,Kharagpur,#FFFF00
22.320712230,87.311147540,Kharagpur,#FFFF00
22.320711986,87.311148536,Kharagpur,#FFFF00
22.320710510,87.311149018,Kharagpur,#FFFF00
22.320709483,87.311149219,Kharagpur,#FFFF00
22.320709032,87.311149960,Kharagpur,#FFFF00
22.320709491,87.311151101,Kharagpur,#FFFF00
22.320708105,87.311152136,Kharagpur,#FFFF00
22.320706701,87.311152871,Kharagpur,#FFFF00
22.320705431,87.311153511,Kharagpur,#FFFF00
22.320704193,87.311154458,Kharagpur,#FFFF00
22.320704201,87.311155735,Kharagpur,#FFFF00
22.320703761,87.311156566,Kharagpur,#FFFF00
22.320703301,87.311157780,Kharagpur,#FFFF00
22.320703382,87.311160018,Kharagpur,#FFFF00
22.320703768,87.311161639,Kharagpur,#FFFF00
22.320704769,87.311164058,Kharagpur,#FFFF00
22.320705284,87.311166661,Kharagpur,#FFFF00
22.320705886,87.311169470,Kharagpur,#FFFF00
22.320706030,87.311172004,Kharagpur,#FFFF00
22.320706529,87.311173946,Kharagpur,#FFFF00
22.320707369,87.311175480,Kharagpur,#FFFF00
22.320708437,87.311177160,Kharagpur,#FFFF00
22.320708979,87.311178056,Kharagpur,#FFFF00
22.320709942,87.311178151,Kharagpur,#FFFF00
22.320710056,87.311178117,Kharagpur,#FFFF00
22.320709767,87.311178344,Kharagpur,#FFFF00
22.320709908,87.311178452,Kharagpur,#FFFF00
22.320710261,87.311178726,Kharagpur,#FFFF00
22.320710610,87.311178987,Kharagpur,#FFFF00
22.320710973,87.311179272,Kharagpur,#FFFF00
22.320711401,87.311179542,Kharagpur,#FFFF00
22.320711772,87.311179836,Kharagpur,#FFFF00
22.320711966,87.311179958,Kharagpur,#FFFF00
22.320712431,87.311179871,Kharagpur,#FFFF00
22.320713158,87.311179584,Kharagpur,#FFFF00
22.320714208,87.311179099,Kharagpur,#FFFF00
22.320714941,87.311178777,Kharagpur,#FFFF00
22.320715847,87.311178451,Kharagpur,#FFFF00
22.320716623,87.311178228,Kharagpur,#FFFF00
22.320717318,87.311178009,Kharagpur,#FFFF00
22.320718045,87.311177690,Kharagpur,#FFFF00
22.320718568,87.311177410,Kharagpur,#FFFF00
22.320719015,87.311177142,Kharagpur,#FFFF00
22.320719411,87.311176824,Kharagpur,#FFFF00
22.320719716,87.311176547,Kharagpur,#FFFF00
22.320720059,87.311176190,Kharagpur,#FFFF00
22.320720331,87.311175825,Kharagpur,#FFFF00
22.320720579,87.311175370,Kharagpur,#FFFF00
22.320720703,87.311175044,Kharagpur,#FFFF00
22.320720843,87.311174573,Kharagpur,#FFFF00
22.320720929,87.311174247,Kharagpur,#FFFF00
22.320720973,87.311174027,Kharagpur,#FFFF00
22.320720972,87.311173782,Kharagpur,#FFFF00
22.320720901,87.311173556,Kharagpur,#FFFF00
22.320720762,87.311173363,Kharagpur,#FFFF00
22.320720579,87.311173143,Kharagpur,#FFFF00
22.320720361,87.311172774,Kharagpur,#FFFF00
22.320720239,87.311172492,Kharagpur,#FFFF00
22.320720124,87.311172105,Kharagpur,#FFFF00
22.320720018,87.311171727,Kharagpur,#FFFF00
22.320719888,87.311171387,Kharagpur,#FFFF00
22.320719691,87.311171052,Kharagpur,#FFFF00
22.320719538,87.311170878,Kharagpur,#FFFF00
22.320719370,87.311170718,Kharagpur,#FFFF00
22.320719134,87.311170497,Kharagpur,#FFFF00
22.320718971,87.311170341,Kharagpur,#FFFF00
22.320718857,87.311170229,Kharagpur,#FFFF00
22.320718700,87.311170119,Kharagpur,#FFFF00
22.320718573,87.311170052,Kharagpur,#FFFF00
22.320718380,87.311169932,Kharagpur,#FFFF00
22.320718243,87.311169823,Kharagpur,#FFFF00
22.320718070,87.311169660,Kharagpur,#FFFF00
22.320717902,87.311169496,Kharagpur,#FFFF00
22.320717655,87.311169409,Kharagpur,#FFFF00
22.320717527,87.311169339,Kharagpur,#FFFF00
22.320717163,87.311169263,Kharagpur,#FFFF00
22.320717077,87.311169126,Kharagpur,#FFFF00
22.320716672,87.311169201,Kharagpur,#FFFF00
22.320716212,87.311169334,Kharagpur,#FFFF00
22.320715999,87.311169355,Kharagpur,#FFFF00
22.320715867,87.311169368,Kharagpur,#FFFF00
22.320715738,87.311169408,Kharagpur,#FFFF00
22.320715658,87.311169415,Kharagpur,#FFFF00
22.320715587,87.311169349,Kharagpur,#FFFF00
22.320715532,87.311169244,Kharagpur,#FFFF00
22.320715450,87.311169018,Kharagpur,#FFFF00
22.320715175,87.311168841,Kharagpur,#FFFF00
22.320715029,87.311168656,Kharagpur,#FFFF00
22.320714999,87.311168385,Kharagpur,#FFFF00
22.320714888,87.311168117,Kharagpur,#FFFF00
22.320714899,87.311167833,Kharagpur,#FFFF00
22.320714856,87.311167390,Kharagpur,#FFFF00
22.320714907,87.311167055,Kharagpur,#FFFF00
22.320714891,87.311166760,Kharagpur,#FFFF00
22.320715026,87.311166372,Kharagpur,#FFFF00
22.320715084,87.311166068,Kharagpur,#FFFF00
22.320715325,87.311165789,Kharagpur,#FFFF00
22.320715436,87.311165678,Kharagpur,#FFFF00
22.320715718,87.311165601,Kharagpur,#FFFF00
22.320716068,87.311165681,Kharagpur,#FFFF00
22.320716409,87.311165889,Kharagpur,#FFFF00
22.320716656,87.311166163,Kharagpur,#FFFF00
22.320717039,87.311166336,Kharagpur,#FFFF00
22.320717423,87.311166446,Kharagpur,#FFFF00
22.320718278,87.311166447,Kharagpur,#FFFF00
22.320719136,87.311166505,Kharagpur,#FFFF00
22.320720048,87.311166548,Kharagpur,#FFFF00
22.320720753,87.311166625,Kharagpur,#FFFF00
22.320721854,87.311166605,Kharagpur,#FFFF00
22.320722416,87.311166689,Kharagpur,#FFFF00
22.320723195,87.311166775,Kharagpur,#FFFF00
22.320723775,87.311167052,Kharagpur,#FFFF00
22.320724563,87.311167230,Kharagpur,#FFFF00
22.320724723,87.311167694,Kharagpur,#FFFF00
22.320725152,87.311167912,Kharagpur,#FFFF00
22.320725157,87.311167742,Kharagpur,#FFFF00
22.320725149,87.311167543,Kharagpur,#FFFF00
22.320725013,87.311167111,Kharagpur,#FFFF00
22.320725123,87.311166761,Kharagpur,#FFFF00
22.320725288,87.311166434,Kharagpur,#FFFF00
22.320725359,87.311166287,Kharagpur,#FFFF00
22.320725713,87.311166001,Kharagpur,#FFFF00
22.320725974,87.311164894,Kharagpur,#FFFF00
22.320726012,87.311163947,Kharagpur,#FFFF00
22.320726598,87.311162889,Kharagpur,#FFFF00
22.320727020,87.311161759,Kharagpur,#FFFF00
22.320727803,87.311160938,Kharagpur,#FFFF00
22.320728196,87.311159725,Kharagpur,#FFFF00
22.320728970,87.311158376,Kharagpur,#FFFF00
22.320729594,87.311157559,Kharagpur,#FFFF00
22.320730903,87.311155931,Kharagpur,#FFFF00
22.320731803,87.311154839,Kharagpur,#FFFF00
22.320733092,87.311153684,Kharagpur,#FFFF00
22.320734121,87.311153620,Kharagpur,#FFFF00
22.320735155,87.311152751,Kharagpur,#FFFF00
22.320735052,87.311151917,Kharagpur,#FFFF00
22.320735135,87.311151039,Kharagpur,#FFFF00
22.320734985,87.311150152,Kharagpur,#FFFF00
22.320735887,87.311149892,Kharagpur,#FFFF00
22.320736788,87.311150150,Kharagpur,#FFFF00
22.320737791,87.311150753,Kharagpur,#FFFF00
22.320738503,87.311150345,Kharagpur,#FFFF00
22.320738995,87.311149620,Kharagpur,#FFFF00
22.320739601,87.311148469,Kharagpur,#FFFF00
22.320740508,87.311147798,Kharagpur,#FFFF00
22.320741959,87.311147384,Kharagpur,#FFFF00
22.320743479,87.311147257,Kharagpur,#FFFF00
22.320745278,87.311147274,Kharagpur,#FFFF00
22.320747296,87.311146917,Kharagpur,#FFFF00
22.320749400,87.311146471,Kharagpur,#FFFF00
22.320751673,87.311146609,Kharagpur,#FFFF00
22.320753509,87.311147272,Kharagpur,#FFFF00
22.320755803,87.311148519,Kharagpur,#FFFF00
22.320757933,87.311148413,Kharagpur,#FFFF00
22.320760382,87.311148452,Kharagpur,#FFFF00
22.320763459,87.311148763,Kharagpur,#FFFF00
22.320765499,87.311148662,Kharagpur,#FFFF00
22.320768660,87.311148797,Kharagpur,#FFFF00
22.320771768,87.311149438,Kharagpur,#FFFF00
22.320774880,87.311149903,Kharagpur,#FFFF00
22.320778106,87.311149187,Kharagpur,#FFFF00
22.320780247,87.311147838,Kharagpur,#FFFF00
22.320784085,87.311145555,Kharagpur,#FFFF00
22.320787430,87.311143012,Kharagpur,#FFFF00
22.320790792,87.311139773,Kharagpur,#FFFF00
22.320793155,87.311137170,Kharagpur,#FFFF00
22.320795653,87.311133690,Kharagpur,#FFFF00
22.320797669,87.311131671,Kharagpur,#FFFF00
22.320798363,87.311128646,Kharagpur,#FFFF00
22.320799630,87.311125506,Kharagpur,#FFFF00
22.320801722,87.311123185,Kharagpur,#FFFF00
22.320804101,87.311120727,Kharagpur,#FFFF00
22.320806343,87.311119426,Kharagpur,#FFFF00
22.320809926,87.311117733,Kharagpur,#FFFF00
22.320813114,87.311116256,Kharagpur,#FFFF00
22.320815673,87.311114866,Kharagpur,#FFFF00
22.320818625,87.311113443,Kharagpur,#FFFF00
22.320821802,87.311112938,Kharagpur,#FFFF00
22.320823733,87.311112121,Kharagpur,#FFFF00
22.320826411,87.311111670,Kharagpur,#FFFF00
22.320828627,87.311111238,Kharagpur,#FFFF00
22.320831787,87.311110666,Kharagpur,#FFFF00
22.320834683,87.311111240,Kharagpur,#FFFF00
22.320838539,87.311112643,Kharagpur,#FFFF00
22.320841771,87.311113299,Kharagpur,#FFFF00
22.320844102,87.311113632,Kharagpur,#FFFF00
22.320846892,87.311114030,Kharagpur,#FFFF00
22.320849614,87.311114577,Kharagpur,#FFFF00
22.320851941,87.311115263,Kharagpur,#FFFF00
22.320854709,87.311115435,Kharagpur,#FFFF00
22.320856998,87.311114996,Kharagpur,#FFFF00
22.320858306,87.311114391,Kharagpur,#FFFF00
22.320860547,87.311113431,Kharagpur,#FFFF00
22.320863011,87.311112845,Kharagpur,#FFFF00
22.320866212,87.311113294,Kharagpur,#FFFF00
22.320869662,87.311114553,Kharagpur,#FFFF00
22.320872493,87.311115155,Kharagpur,#FFFF00
22.320874957,87.311115210,Kharagpur,#FFFF00
22.320877643,87.311115189,Kharagpur,#FFFF00
22.320880610,87.311115453,Kharagpur,#FFFF00
22.320882679,87.311115066,Kharagpur,#FFFF00
22.320884904,87.311114745,Kharagpur,#FFFF00
22.320887944,87.311114077,Kharagpur,#FFFF00
22.320890183,87.311113730,Kharagpur,#FFFF00
22.320893692,87.311113783,Kharagpur,#FFFF00
22.320897160,87.311113935,Kharagpur,#FFFF00
22.320899147,87.311113653,Kharagpur,#FFFF00
22.320901913,87.311113201,Kharagpur,#FFFF00
22.320903909,87.311112728,Kharagpur,#FFFF00
22.320905584,87.311112382,Kharagpur,#FFFF00
22.320907292,87.311111875,Kharagpur,#FFFF00
22.320909567,87.311111165,Kharagpur,#FFFF00
22.320909314,87.311109860,Kharagpur,#FFFF00
22.320911574,87.311109025,Kharagpur,#FFFF00
22.320913168,87.311108720,Kharagpur,#FFFF00
22.320915397,87.311108723,Kharagpur,#FFFF00
22.320917676,87.311109195,Kharagpur,#FFFF00
22.320920883,87.311110214,Kharagpur,#FFFF00
22.320923583,87.311110959,Kharagpur,#FFFF00
22.320925709,87.311111260,Kharagpur,#FFFF00
22.320927364,87.311111807,Kharagpur,#FFFF00
22.320929599,87.311113195,Kharagpur,#FFFF00
22.320931084,87.311114360,Kharagpur,#FFFF00
22.320931860,87.311115703,Kharagpur,#FFFF00
22.320932424,87.311117169,Kharagpur,#FFFF00
22.320932369,87.311118481,Kharagpur,#FFFF00
22.320932927,87.311120145,Kharagpur,#FFFF00
22.320933631,87.311121967,Kharagpur,#FFFF00
22.320934399,87.311123736,Kharagpur,#FFFF00
22.320935251,87.311125475,Kharagpur,#FFFF00
22.320935950,87.311127519,Kharagpur,#FFFF00
22.320936609,87.311129652,Kharagpur,#FFFF00
22.320937094,87.311131937,Kharagpur,#FFFF00
22.320937697,87.311134081,Kharagpur,#FFFF00
22.320938386,87.311136061,Kharagpur,#FFFF00
22.320939159,87.311137680,Kharagpur,#FFFF00
22.320939507,87.311138732,Kharagpur,#FFFF00
22.320939308,87.311139155,Kharagpur,#FFFF00
22.320939070,87.311139846,Kharagpur,#FFFF00
22.320938661,87.311141192,Kharagpur,#FFFF00
22.320938600,87.311142105,Kharagpur,#FFFF00
22.320938646,87.311143357,Kharagpur,#FFFF00
22.320938805,87.311144659,Kharagpur,#FFFF00
22.320938889,87.311145995,Kharagpur,#FFFF00
22.320938993,87.311146855,Kharagpur,#FFFF00
22.320938983,87.311147347,Kharagpur,#FFFF00
22.320938862,87.311147318,Kharagpur,#FFFF00
22.320938758,87.311147353,Kharagpur,#FFFF00
22.320938646,87.311147249,Kharagpur,#FFFF00
22.320938475,87.311147281,Kharagpur,#FFFF00
22.320938364,87.311147221,Kharagpur,#FFFF00
22.320938289,87.311147096,Kharagpur,#FFFF00
22.320938013,87.311146970,Kharagpur,#FFFF00
22.320937660,87.311146740,Kharagpur,#FFFF00
22.320937236,87.311146624,Kharagpur,#FFFF00
22.320936698,87.311146538,Kharagpur,#FFFF00
22.320936359,87.311146619,Kharagpur,#FFFF00
22.320936163,87.311146693,Kharagpur,#FFFF00
22.320935964,87.311146747,Kharagpur,#FFFF00
22.320935535,87.311146797,Kharagpur,#FFFF00
22.320934945,87.311146769,Kharagpur,#FFFF00
22.320934690,87.311146646,Kharagpur,#FFFF00
22.320934584,87.311146555,Kharagpur,#FFFF00
22.320935024,87.311146423,Kharagpur,#FFFF00
22.320935610,87.311146232,Kharagpur,#FFFF00
22.320936394,87.311145970,Kharagpur,#FFFF00
22.320937114,87.311145920,Kharagpur,#FFFF00
22.320937620,87.311145889,Kharagpur,#FFFF00
22.320938050,87.311145953,Kharagpur,#FFFF00
22.320938320,87.311145780,Kharagpur,#FFFF00
22.320938561,87.311145704,Kharagpur,#FFFF00
22.320939382,87.311145557,Kharagpur,#FFFF00
22.320939812,87.311145428,Kharagpur,#FFFF00
22.320940624,87.311145350,Kharagpur,#FFFF00
22.320941491,87.311145196,Kharagpur,#FFFF00
22.320942532,87.311144959,Kharagpur,#FFFF00
22.320943839,87.311144801,Kharagpur,#FFFF00
22.320944682,87.311144544,Kharagpur,#FFFF00
22.320945824,87.311144389,Kharagpur,#FFFF00
22.320947139,87.311144182,Kharagpur,#FFFF00
22.320948323,87.311144083,Kharagpur,#FFFF00
22.320949850,87.311143973,Kharagpur,#FFFF00
22.320950834,87.311144034,Kharagpur,#FFFF00
22.320952092,87.311144009,Kharagpur,#FFFF00
22.320953200,87.311144241,Kharagpur,#FFFF00
22.320954364,87.311144082,Kharagpur,#FFFF00
22.320955497,87.311144098,Kharagpur,#FFFF00
22.320956649,87.311144214,Kharagpur,#FFFF00
22.320957717,87.311144616,Kharagpur,#FFFF00
22.320959038,87.311144899,Kharagpur,#FFFF00
22.320959931,87.311145346,Kharagpur,#FFFF00
22.320961423,87.311146059,Kharagpur,#FFFF00
22.320962298,87.311146922,Kharagpur,#FFFF00
22.320963261,87.311147358,Kharagpur,#FFFF00
22.320964116,87.311148286,Kharagpur,#FFFF00
22.320964946,87.311148753,Kharagpur,#FFFF00
22.320965582,87.311149760,Kharagpur,#FFFF00
22.320966516,87.311150892,Kharagpur,#FFFF00
22.320967145,87.311152203,Kharagpur,#FFFF00
22.320968053,87.311153254,Kharagpur,#FFFF00
22.320968393,87.311154170,Kharagpur,#FFFF00
22.320968902,87.311155025,Kharagpur,#FFFF00
22.320969166,87.311156177,Kharagpur,#FFFF00
22.320969617,87.311157676,Kharagpur,#FFFF00
22.320969354,87.311159002,Kharagpur,#FFFF00
22.320969549,87.311160555,Kharagpur,#FFFF00
22.320969717,87.311162316,Kharagpur,#FFFF00
22.320970535,87.311164495,Kharagpur,#FFFF00
22.320970814,87.311166089,Kharagpur,#FFFF00
22.320971641,87.311167993,Kharagpur,#FFFF00
22.320972816,87.311169633,Kharagpur,#FFFF00
22.320974379,87.311171059,Kharagpur,#FFFF00
22.320975583,87.311172150,Kharagpur,#FFFF00
22.320977193,87.311173468,Kharagpur,#FFFF00
22.320978469,87.311174380,Kharagpur,#FFFF00
22.320979666,87.311175377,Kharagpur,#FFFF00
22.320981298,87.311176719,Kharagpur,#FFFF00
22.320982754,87.311177658,Kharagpur,#FFFF00
22.320984336,87.311178731,Kharagpur,#FFFF00
22.320985868,87.311179634,Kharagpur,#FFFF00
22.320986549,87.311180062,Kharagpur,#FFFF00
22.320986572,87.311180483,Kharagpur,#FFFF00
22.320986441,87.311181348,Kharagpur,#FFFF00
22.320986141,87.311182434,Kharagpur,#FFFF00
22.320985500,87.311183725,Kharagpur,#FFFF00
22.320985072,87.311184819,Kharagpur,#FFFF00
22.320984471,87.311185630,Kharagpur,#FFFF00
22.320984144,87.311186202,Kharagpur,#FFFF00
22.320983338,87.311186709,Kharagpur,#FFFF00
22.320982975,87.311187038,Kharagpur,#FFFF00
22.320982221,87.311187636,Kharagpur,#FFFF00
22.320981856,87.311188212,Kharagpur,#FFFF00
22.320981127,87.311189119,Kharagpur,#FFFF00
22.320980583,87.311189936,Kharagpur,#FFFF00
22.320979969,87.311190635,Kharagpur,#FFFF00
22.320979252,87.311191483,Kharagpur,#FFFF00
22.320978414,87.311192246,Kharagpur,#FFFF00
22.320977731,87.311193034,Kharagpur,#FFFF00
